Price,Open,High,Low,Close
Ticker,GC=F,GC=F,GC=F,GC=F
Date,,,,
2023-05-26,1948.199951171875,1948.4000244140625,1944.0999755859375,1944.0999755859375
2023-05-30,1942.699951171875,1962.5999755859375,1931.0,1958.0
2023-05-31,1958.199951171875,1973.0,1953.0,1963.9000244140625
2023-06-01,1963.199951171875,1983.0,1954.300048828125,1978.0
2023-06-02,1977.0999755859375,1982.5,1947.4000244140625,1952.4000244140625
2023-06-05,1947.5,1961.9000244140625,1937.800048828125,1958.0
2023-06-06,1960.800048828125,1965.5,1958.800048828125,1965.5
2023-06-07,1959.0,1968.4000244140625,1940.699951171875,1942.699951171875
2023-06-08,1943.199951171875,1969.0,1943.0999755859375,1963.5999755859375
2023-06-09,1965.0999755859375,1969.800048828125,1960.300048828125,1962.199951171875
2023-06-12,1959.699951171875,1963.5,1951.4000244140625,1955.300048828125
2023-06-13,1960.5999755859375,1967.5,1940.300048828125,1944.5999755859375
2023-06-14,1946.199951171875,1958.199951171875,1940.300048828125,1955.300048828125
2023-06-15,1941.699951171875,1958.800048828125,1926.0,1957.800048828125
2023-06-16,1961.4000244140625,1962.9000244140625,1953.5,1958.4000244140625
2023-06-20,1958.5999755859375,1958.5999755859375,1931.300048828125,1935.5
2023-06-21,1935.5999755859375,1936.800048828125,1920.0,1933.300048828125
2023-06-22,1920.0,1921.0,1912.0999755859375,1912.699951171875
2023-06-23,1918.699951171875,1932.5,1918.699951171875,1919.0999755859375
2023-06-26,1922.9000244140625,1928.5,1922.5,1923.699951171875
2023-06-27,1927.0,1929.4000244140625,1914.0,1914.0
2023-06-28,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125
2023-06-29,1909.9000244140625,1909.9000244140625,1892.5,1909.199951171875
2023-06-30,1908.5999755859375,1921.0999755859375,1900.5999755859375,1921.0999755859375
2023-07-03,1917.9000244140625,1929.5,1917.9000244140625,1921.699951171875
2023-07-05,1923.5,1933.9000244140625,1914.699951171875,1919.5999755859375
2023-07-06,1909.300048828125,1910.199951171875,1903.199951171875,1908.699951171875
2023-07-07,1913.4000244140625,1934.0999755859375,1913.4000244140625,1926.199951171875
2023-07-10,1923.5999755859375,1926.0999755859375,1912.300048828125,1925.0
2023-07-11,1925.0,1937.0,1924.199951171875,1931.300048828125
2023-07-12,1932.300048828125,1958.0,1932.199951171875,1956.199951171875
2023-07-13,1961.0999755859375,1961.0999755859375,1953.0,1959.199951171875
2023-07-14,1958.4000244140625,1960.5999755859375,1952.699951171875,1960.0999755859375
2023-07-17,1954.0,1956.5,1946.5999755859375,1952.4000244140625
2023-07-18,1968.800048828125,1978.4000244140625,1963.4000244140625,1977.199951171875
2023-07-19,1977.0,1977.5,1973.0,1977.5
2023-07-20,1973.699951171875,1973.699951171875,1965.5999755859375,1968.300048828125
2023-07-21,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125
2023-07-24,1965.300048828125,1965.5,1960.300048828125,1960.300048828125
2023-07-25,1953.0,1962.5,1953.0,1962.0999755859375
2023-07-26,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625
2023-07-27,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625
2023-07-28,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625
2023-07-31,1959.199951171875,1971.5999755859375,1950.0,1970.5
2023-08-01,1964.9000244140625,1965.4000244140625,1940.699951171875,1940.699951171875
2023-08-02,1948.4000244140625,1953.5999755859375,1933.199951171875,1937.4000244140625
2023-08-03,1934.199951171875,1936.5,1928.0,1932.0
2023-08-04,1934.9000244140625,1945.0,1920.0,1939.5999755859375
2023-08-07,1941.0,1941.0,1929.800048828125,1933.5
2023-08-08,1931.699951171875,1933.199951171875,1923.0,1924.0999755859375
2023-08-09,1925.4000244140625,1928.800048828125,1913.699951171875,1915.4000244140625
2023-08-10,1921.0999755859375,1927.800048828125,1911.4000244140625,1914.4000244140625
2023-08-11,1913.0,1916.5999755859375,1911.800048828125,1912.9000244140625
2023-08-14,1909.300048828125,1912.5999755859375,1903.300048828125,1910.5999755859375
2023-08-15,1906.0,1907.699951171875,1895.0,1902.5
2023-08-16,1904.5,1904.5,1890.300048828125,1896.0999755859375
2023-08-17,1893.699951171875,1902.4000244140625,1884.0,1884.0999755859375
2023-08-18,1891.800048828125,1891.800048828125,1886.0999755859375,1886.0999755859375
2023-08-21,1893.5999755859375,1893.5999755859375,1893.300048828125,1893.300048828125
2023-08-22,1894.5999755859375,1896.800048828125,1892.800048828125,1896.4000244140625
2023-08-23,1909.5999755859375,1918.5,1909.5999755859375,1918.5
2023-08-24,1920.0,1920.800048828125,1918.199951171875,1918.199951171875
2023-08-25,1919.800048828125,1919.800048828125,1911.0999755859375,1911.0999755859375
2023-08-28,1915.5,1921.5,1915.5,1917.9000244140625
2023-08-29,1917.9000244140625,1936.5,1916.9000244140625,1936.5
2023-08-30,1936.0,1946.4000244140625,1934.5999755859375,1944.300048828125
2023-08-31,1944.4000244140625,1944.4000244140625,1938.199951171875,1938.199951171875
2023-09-01,1950.0,1950.0,1936.5999755859375,1939.800048828125
2023-09-05,1934.4000244140625,1934.4000244140625,1924.699951171875,1926.199951171875
2023-09-06,1924.0999755859375,1925.300048828125,1916.300048828125,1918.0999755859375
2023-09-07,1917.5999755859375,1921.5,1917.5,1917.5
2023-09-08,1924.0,1924.699951171875,1918.4000244140625,1918.4000244140625
2023-09-11,1923.0,1928.300048828125,1921.800048828125,1923.300048828125
2023-09-12,1920.800048828125,1920.800048828125,1911.300048828125,1911.300048828125
2023-09-13,1910.300048828125,1914.5999755859375,1908.9000244140625,1909.0999755859375
2023-09-14,1903.0,1910.0,1903.0,1910.0
2023-09-15,1923.5,1927.300048828125,1923.5,1923.699951171875
2023-09-18,1928.199951171875,1931.5,1926.4000244140625,1931.5
2023-09-19,1934.0,1934.0,1932.0,1932.0
2023-09-20,1945.5999755859375,1945.5999755859375,1929.199951171875,1945.5999755859375
2023-09-21,1924.0,1924.0,1919.199951171875,1919.199951171875
2023-09-22,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625
2023-09-25,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375
2023-09-26,1905.0,1905.0999755859375,1900.4000244140625,1900.4000244140625
2023-09-27,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375
2023-09-28,1875.5,1878.199951171875,1856.699951171875,1860.4000244140625
2023-09-29,1864.300048828125,1872.300048828125,1846.0,1848.0999755859375
2023-10-02,1844.0999755859375,1845.9000244140625,1826.699951171875,1830.0
2023-10-03,1825.0,1830.9000244140625,1816.800048828125,1824.5999755859375
2023-10-04,1821.800048828125,1828.199951171875,1816.4000244140625,1818.5
2023-10-05,1826.300048828125,1826.300048828125,1815.5999755859375,1816.5999755859375
2023-10-06,1819.0,1831.800048828125,1809.4000244140625,1830.199951171875
2023-10-09,1842.5,1861.5,1842.5,1849.5
2023-10-10,1857.0,1861.4000244140625,1852.800048828125,1861.0
2023-10-11,1869.5,1874.5999755859375,1869.0999755859375,1872.800048828125
2023-10-12,1874.699951171875,1881.199951171875,1867.0,1869.300048828125
2023-10-13,1877.5,1930.0999755859375,1877.5,1927.4000244140625
2023-10-16,1910.4000244140625,1921.0999755859375,1910.300048828125,1921.0999755859375
2023-10-17,1914.300048828125,1925.800048828125,1914.300048828125,1922.699951171875
2023-10-18,1935.0,1957.9000244140625,1935.0,1955.300048828125
2023-10-19,1950.0999755859375,1977.699951171875,1945.699951171875,1968.4000244140625
2023-10-20,1981.0999755859375,1988.5999755859375,1980.4000244140625,1982.5
2023-10-23,1976.199951171875,1978.9000244140625,1972.9000244140625,1976.300048828125
2023-10-24,1970.300048828125,1975.0,1970.300048828125,1975.0
2023-10-25,1971.199951171875,1985.300048828125,1971.199951171875,1984.0999755859375
2023-10-26,1988.199951171875,1988.199951171875,1980.4000244140625,1987.199951171875
2023-10-27,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375
2023-10-30,2004.0999755859375,2004.0999755859375,1992.5,1996.199951171875
2023-10-31,1996.5,2001.0,1983.699951171875,1985.199951171875
2023-11-01,1990.5,1990.5,1977.800048828125,1978.800048828125
2023-11-02,1989.0999755859375,1990.300048828125,1979.5,1985.5999755859375
2023-11-03,1989.0,1991.5,1989.0,1991.5
2023-11-06,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375
2023-11-07,1966.5,1966.800048828125,1960.699951171875,1966.800048828125
2023-11-08,1967.800048828125,1967.800048828125,1947.699951171875,1951.5
2023-11-09,1951.699951171875,1964.199951171875,1945.300048828125,1964.199951171875
2023-11-10,1959.5999755859375,1959.5999755859375,1932.5999755859375,1932.5999755859375
2023-11-13,1939.9000244140625,1947.199951171875,1934.0,1945.5
2023-11-14,1965.800048828125,1965.800048828125,1961.800048828125,1961.800048828125
2023-11-15,1962.800048828125,1962.800048828125,1960.0,1960.0999755859375
2023-11-16,1965.300048828125,1983.9000244140625,1964.5999755859375,1983.9000244140625
2023-11-17,1982.5,1984.0,1979.800048828125,1981.5999755859375
2023-11-20,1978.699951171875,1979.4000244140625,1969.699951171875,1977.699951171875
2023-11-21,1990.699951171875,2005.5,1988.5,1999.300048828125
2023-11-22,1999.0999755859375,1999.4000244140625,1991.0,1991.4000244140625
2023-11-24,1991.9000244140625,2002.199951171875,1991.5,2002.199951171875
2023-11-27,2011.699951171875,2011.800048828125,2011.699951171875,2011.800048828125
2023-11-28,2040.5999755859375,2042.699951171875,2039.699951171875,2039.699951171875
2023-11-29,2041.699951171875,2052.10009765625,2036.0,2047.0999755859375
2023-11-30,2046.0999755859375,2047.0999755859375,2033.0999755859375,2038.0999755859375
2023-12-01,2038.300048828125,2073.199951171875,2036.0,2071.0
2023-12-04,2075.300048828125,2130.199951171875,2021.0,2024.0999755859375
2023-12-05,2035.0999755859375,2037.0,2010.199951171875,2018.5
2023-12-06,2019.9000244140625,2035.800048828125,2019.0,2030.5
2023-12-07,2029.199951171875,2034.9000244140625,2024.0,2029.9000244140625
2023-12-08,2031.699951171875,2033.0999755859375,1995.0,1998.300048828125
2023-12-11,2004.0999755859375,2004.199951171875,1977.199951171875,1978.0
2023-12-12,1984.199951171875,1994.199951171875,1977.800048828125,1977.800048828125
2023-12-13,1978.5,2024.800048828125,1975.0,1982.300048828125
2023-12-14,2024.699951171875,2040.0999755859375,2024.300048828125,2030.199951171875
2023-12-15,2032.5999755859375,2043.4000244140625,2018.300048828125,2021.0999755859375
2023-12-18,2024.300048828125,2032.800048828125,2024.0,2026.300048828125
2023-12-19,2025.199951171875,2042.699951171875,2025.199951171875,2038.4000244140625
2023-12-20,2037.0999755859375,2037.0999755859375,2030.300048828125,2034.5
2023-12-21,2035.800048828125,2044.5,2033.0,2039.0999755859375
2023-12-22,2055.699951171875,2068.699951171875,2052.199951171875,2057.10009765625
2023-12-26,2060.0,2060.800048828125,2054.199951171875,2058.199951171875
2023-12-27,2067.300048828125,2081.89990234375,2064.800048828125,2081.89990234375
2023-12-28,2081.60009765625,2087.300048828125,2066.5,2073.89990234375
2023-12-29,2068.0,2068.89990234375,2062.10009765625,2062.39990234375
2024-01-02,2063.5,2073.699951171875,2057.10009765625,2064.39990234375
2024-01-03,2034.199951171875,2044.0,2034.199951171875,2034.199951171875
2024-01-04,2041.5999755859375,2044.5,2038.0,2042.300048828125
2024-01-05,2044.5,2048.10009765625,2042.4000244140625,2042.4000244140625
2024-01-08,2019.0999755859375,2033.699951171875,2019.0999755859375,2026.5999755859375
2024-01-09,2035.800048828125,2035.800048828125,2026.4000244140625,2026.4000244140625
2024-01-10,2029.0,2035.5999755859375,2021.699951171875,2021.699951171875
2024-01-11,2025.0999755859375,2025.0999755859375,2014.300048828125,2014.300048828125
2024-01-12,2031.0999755859375,2057.0,2031.0999755859375,2046.699951171875
2024-01-16,2051.699951171875,2054.800048828125,2026.0,2026.0
2024-01-17,2026.5,2026.5,2002.5999755859375,2002.5999755859375
2024-01-18,2012.800048828125,2018.5999755859375,2009.5,2018.5999755859375
2024-01-19,2023.199951171875,2036.0,2019.5,2026.5
2024-01-22,2021.300048828125,2021.300048828125,2019.800048828125,2019.800048828125
2024-01-23,2030.300048828125,2030.300048828125,2022.5,2023.699951171875
2024-01-24,2023.199951171875,2033.199951171875,2013.9000244140625,2013.9000244140625
2024-01-25,2012.0999755859375,2022.4000244140625,2012.0999755859375,2016.9000244140625
2024-01-26,2021.699951171875,2022.4000244140625,2016.800048828125,2016.800048828125
2024-01-29,2025.199951171875,2025.199951171875,2025.199951171875,2025.199951171875
2024-01-30,2032.5,2048.5,2028.0999755859375,2031.5
2024-01-31,2035.4000244140625,2055.0,2030.0,2048.39990234375
2024-02-01,2040.199951171875,2064.5,2029.0,2053.0
2024-02-02,2054.800048828125,2055.89990234375,2027.699951171875,2036.0999755859375
2024-02-05,2038.9000244140625,2040.800048828125,2013.800048828125,2025.699951171875
2024-02-06,2025.9000244140625,2037.300048828125,2025.9000244140625,2034.5
2024-02-07,2032.800048828125,2039.5,2032.699951171875,2035.199951171875
2024-02-08,2028.0,2036.699951171875,2020.300048828125,2032.199951171875
2024-02-09,2032.0,2032.0,2020.0,2023.300048828125
2024-02-12,2025.5,2025.5,2011.5999755859375,2018.199951171875
2024-02-13,2025.0999755859375,2025.800048828125,1990.0,1992.9000244140625
2024-02-14,1990.300048828125,1993.5,1984.800048828125,1990.300048828125
2024-02-15,1993.5999755859375,2007.199951171875,1993.5999755859375,2002.0999755859375
2024-02-16,2005.0,2011.5,1996.5,2011.5
2024-02-20,2015.5999755859375,2029.0,2015.5999755859375,2027.5
2024-02-21,2028.199951171875,2028.199951171875,2022.300048828125,2022.300048828125
2024-02-22,2033.199951171875,2033.199951171875,2019.699951171875,2019.699951171875
2024-02-23,2026.0,2038.5999755859375,2014.9000244140625,2038.5999755859375
2024-02-26,2034.0999755859375,2035.4000244140625,2024.800048828125,2028.5
2024-02-27,2035.9000244140625,2035.9000244140625,2034.0,2034.0
2024-02-28,2029.5,2037.0,2024.800048828125,2033.0
2024-02-29,2034.300048828125,2049.800048828125,2034.300048828125,2045.699951171875
2024-03-01,2043.0999755859375,2086.89990234375,2041.800048828125,2086.89990234375
2024-03-04,2083.60009765625,2119.800048828125,2080.699951171875,2117.699951171875
2024-03-05,2114.89990234375,2133.5,2111.39990234375,2133.5
2024-03-06,2125.5,2150.300048828125,2125.5,2150.300048828125
2024-03-07,2147.0,2163.0,2147.0,2158.0
2024-03-08,2167.300048828125,2194.89990234375,2166.300048828125,2178.60009765625
2024-03-11,2181.0,2184.0,2177.199951171875,2182.5
2024-03-12,2182.5,2182.699951171875,2160.39990234375,2160.39990234375
2024-03-13,2162.5,2175.39990234375,2162.5,2175.39990234375
2024-03-14,2163.0,2163.0,2162.300048828125,2163.0
2024-03-15,2161.699951171875,2161.699951171875,2157.300048828125,2157.300048828125
2024-03-18,2146.199951171875,2160.699951171875,2146.199951171875,2160.699951171875
2024-03-19,2156.10009765625,2156.300048828125,2156.10009765625,2156.300048828125
2024-03-20,2157.300048828125,2185.89990234375,2150.89990234375,2157.89990234375
2024-03-21,2207.0,2211.60009765625,2182.39990234375,2182.39990234375
2024-03-22,2179.199951171875,2179.60009765625,2157.5,2158.10009765625
2024-03-25,2166.199951171875,2179.39990234375,2166.199951171875,2174.800048828125
2024-03-26,2182.699951171875,2182.699951171875,2175.60009765625,2175.60009765625
2024-03-27,2179.39990234375,2196.199951171875,2172.10009765625,2190.60009765625
2024-03-28,2193.60009765625,2234.10009765625,2187.10009765625,2217.39990234375
2024-04-01,2235.699951171875,2264.199951171875,2230.0,2236.5
2024-04-02,2252.0,2279.199951171875,2247.60009765625,2261.0
2024-04-03,2281.699951171875,2298.800048828125,2267.89990234375,2294.39990234375
2024-04-04,2301.699951171875,2302.89990234375,2280.0,2288.800048828125
2024-04-05,2289.199951171875,2328.39990234375,2267.39990234375,2325.699951171875
2024-04-08,2325.60009765625,2341.800048828125,2319.0,2331.699951171875
2024-04-09,2337.800048828125,2364.699951171875,2337.800048828125,2343.5
2024-04-10,2346.60009765625,2358.10009765625,2327.699951171875,2329.60009765625
2024-04-11,2341.5,2376.300048828125,2330.60009765625,2354.800048828125
2024-04-12,2377.300048828125,2429.0,2334.300048828125,2356.199951171875
2024-04-15,2362.10009765625,2384.699951171875,2326.0,2365.800048828125
2024-04-16,2384.0,2390.800048828125,2371.39990234375,2390.800048828125
2024-04-17,2384.199951171875,2391.39990234375,2369.300048828125,2371.699951171875
2024-04-18,2368.39990234375,2384.39990234375,2368.39990234375,2382.300048828125
2024-04-19,2379.300048828125,2399.800048828125,2377.300048828125,2398.39990234375
2024-04-22,2383.300048828125,2383.300048828125,2326.89990234375,2332.199951171875
2024-04-23,2327.699951171875,2330.800048828125,2294.199951171875,2327.699951171875
2024-04-24,2321.300048828125,2328.699951171875,2314.60009765625,2324.5
2024-04-25,2315.0,2329.800048828125,2305.0,2329.800048828125
2024-04-26,2347.89990234375,2347.89990234375,2332.800048828125,2334.800048828125
2024-04-29,2334.800048828125,2345.5,2327.89990234375,2345.39990234375
2024-04-30,2322.5,2322.5,2291.39990234375,2291.39990234375
2024-05-01,2287.699951171875,2327.300048828125,2283.800048828125,2299.89990234375
2024-05-02,2321.699951171875,2324.699951171875,2292.300048828125,2299.199951171875
2024-05-03,2300.0,2301.0,2277.60009765625,2299.0
2024-05-06,2322.800048828125,2325.5,2314.199951171875,2321.60009765625
2024-05-07,2324.300048828125,2324.300048828125,2315.199951171875,2315.199951171875
2024-05-08,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625
2024-05-09,2310.699951171875,2339.5,2310.699951171875,2332.10009765625
2024-05-10,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125
2024-05-13,2358.300048828125,2358.300048828125,2336.10009765625,2336.10009765625
2024-05-14,2336.0,2358.0,2336.0,2353.39990234375
